date,hexsha,author,insertions,deletions,lines,files,files_json
2020-04-18 18:51:40,ec9749f33d26162fad40714a7d21978aea10fc69,Bram Moolenaar,3,1,4,3,
2020-04-18 17:53:28,a26b9700d73ebccd6c5459d0d66032a4249f6b72,Bram Moolenaar,122,15,137,10,
2020-04-18 16:24:18,b6fb0516ec862a18fdffe06c9400d507a7193835,Bram Moolenaar,35,9,44,7,
2020-04-18 15:45:38,a494f56f885876c98a276f7acfa386bfbb344680,Bram Moolenaar,14,8,22,3,
2020-04-17 19:13:01,2695de63e370235c4d3d73e3fe07cc1006de3460,Bram Moolenaar,6,0,6,2,
2020-04-17 18:48:57,aa82259fef8d08326029c580282b417790230e93,Bram Moolenaar,4,2,6,3,
2020-04-17 17:41:21,aa0489e12d227d24752cf16e4e97058ac32edcc1,Bram Moolenaar,67,9,76,8,
2020-04-17 17:23:06,0fc1288aefce25da0a2fb2a0aab75b0bd314403f,Bram Moolenaar,5,3,8,3,
2020-04-17 14:40:31,314ca7cbb4b5a26959abb641a5aa265bee47abe5,Bram Moolenaar,14,3,17,2,
2020-04-16 21:01:50,21cfe500f322a0bea3367c677943ea6c57c282b9,Bram Moolenaar,3,1,4,2,
2020-04-16 20:54:32,4a8d9f2ed8c0079732e35d72656a000641353b94,Bram Moolenaar,40,1,41,3,
2020-04-16 20:10:49,7a09224583b2ad0d9d0648b53cc2d989d45ae96e,Bram Moolenaar,105,15,120,6,
2020-04-16 19:04:41,c5f33db888d14225e5a3851563c9a7fc0b5a5564,Bram Moolenaar,3,1,4,2,
2020-04-16 11:00:29,cb711abf0f71d8c743cf73c76077f52e17732a8c,Bram Moolenaar,51,30,81,3,
2020-04-15 19:44:11,b4a549fb161a390834371db8370b1f75695e25d0,Bram Moolenaar,56,10,66,2,
2020-04-15 19:05:30,81ccbf199f0d553efdd57bec9bb8e23d91d2fb0d,Bram Moolenaar,9,13,22,2,
2020-04-15 18:05:47,edd327cc070d9a05c12e88bc5c43a1e2a3086ae6,Bram Moolenaar,35,1,36,3,
2020-04-14 18:56:31,4d5d0dfe9438bd5f2daa41ebbe6ac9a76d165af0,Bram Moolenaar,6,3,9,2,
2020-04-14 18:15:49,6c2b7b8055b96463f78abb70f58c4c6d6d4b9d55,Bram Moolenaar,2093,1926,4019,22,
2020-04-13 19:16:21,7a1637f4c00ac3d0cbf894803ada1586a1717470,Bram Moolenaar,98,33,131,6,
2020-04-13 17:55:50,067297e16a516838dbc46aaa9d8b1a507afec28d,Bram Moolenaar,19,0,19,5,
2020-04-13 17:46:43,e3242346cf1c2ff8b0315cb2cb98e731bfa952c0,Bram Moolenaar,14,0,14,2,
2020-04-13 17:04:21,352f554b854da1c45209bcb3db8ba943da1969f0,Bram Moolenaar,9,1,10,2,
2020-04-13 16:25:33,278e83863b2c7329f6712b8809e4aa5e6a50e13f,Bram Moolenaar,30,13,43,5,
2020-04-13 16:13:33,df1956075d9ff7b5869fb548734bc2a7be2bce44,Bram Moolenaar,3,4,7,2,
2020-04-13 15:44:47,0015795baafaf7983875f979f92339375fe5d8e2,Bram Moolenaar,6,0,6,3,
2020-04-13 15:21:00,6e949784be29bfaea6e49a9d8231481eae10fab6,Bram Moolenaar,30,12,42,7,
2020-04-13 13:06:53,fbda69b309ca1c9748eaac38ab85b9e3425bf834,Bram Moolenaar,4,0,4,2,
2020-04-13 12:58:37,55b0fb7001ae42a58c10ad93a9157113f77a43d2,Bram Moolenaar,26,4,30,3,
2020-04-13 12:41:35,2c330432cfb12181c61d698b5459bfd73d2610df,Bram Moolenaar,93,27,120,7,
2020-04-12 21:09:25,1a2f4bf6c80d750615f19c34e5baddd21310c9c9,Bram Moolenaar,4,2,6,2,
2020-04-12 20:53:54,675f716efb534798a3bdb651cdb272302127602a,Bram Moolenaar,502,499,1001,4,
2020-04-12 20:22:31,23e032523e377d367e06441e88c67692a8c6c3e9,Bram Moolenaar,32,1,33,3,
2020-04-12 19:53:00,5e774c7579a4a00d3f44fdcfcb56861bd73372e4,Bram Moolenaar,69,12,81,6,
2020-04-12 18:55:20,9c7e6dd653b62f54324f3c00d69cb348d8611a9f,Bram Moolenaar,120,32,152,5,
2020-04-12 18:19:16,e6085c53506e38d07334faa1002ee90b1933b128,Bram Moolenaar,75,47,122,4,
2020-04-12 18:01:11,2196bce56fcd56b0eaece50c079bac99f5bc31af,Bram Moolenaar,4,2,6,2,
2020-04-12 17:37:17,a80faa8930ed5a554beeb2727762538873135e83,Bram Moolenaar,170,169,339,55,
2020-04-12 16:02:06,82de464f763d6e6d89229be03ce7c6d02fd5fb59,Bram Moolenaar,3,6,9,3,
2020-04-12 15:53:12,bfe13ccc58ccb96f243a58309800410db1ccb52c,Bram Moolenaar,546,192,738,21,
2020-04-12 15:11:27,c5f1ef53c24cc0c9f7b2131609e916f913634feb,Bram Moolenaar,4,2,6,2,
2020-04-12 14:38:57,4fdae9996fb9a9bc1291a61e7b85cb360feb7599,Bram Moolenaar,111,15,126,5,
2020-04-12 13:11:06,acc770a10f65107131473ea2ab4ae5d429dfe172,Bram Moolenaar,9,1,10,5,
2020-04-12 12:50:26,cd630becc8849bf4647f04eeb02a4883bf46140e,Bram Moolenaar,3,1,4,2,
2020-04-12 12:39:53,99aaf0ce7cc23b0e759eab2369e266cdc8d46af8,Bram Moolenaar,60,5,65,3,
2020-04-12 11:50:26,1363a30cef382b912bf092969e040333c5c293c6,Bram Moolenaar,141,1,142,5,
2020-04-12 11:38:57,88c1ee84d64d4f2cc25a95a6ccd573f8dc16b073,Bram Moolenaar,21,14,35,2,
2020-04-12 10:54:52,3b922f11380c7dbf94ee45bc09d688b772d9707f,Bram Moolenaar,8,4,12,3,
2020-04-11 21:17:17,08938eeba463e98d23ba7b88e81bd252c981d235,Bram Moolenaar,30,9,39,3,
2020-04-11 20:38:34,e7f234120f71a75f0c7c2a67e0b70c6450c50a02,Bram Moolenaar,15,7,22,2,
2020-04-11 20:31:27,fe270817247b73a9315bb10f0a51b6eca406d300,Bram Moolenaar,52,69,121,3,
2020-04-11 19:42:48,d19a8f97ad58055a5e99cca8498d01e450ae37b2,Bram Moolenaar,20,36,56,2,
2020-04-11 19:31:28,880e4d9117ea990e66d867aefad0f73ba89bda82,Bram Moolenaar,3,0,3,2,
2020-04-11 18:50:33,1378fbc4591b77186c90beda37bdac628add4cb6,Bram Moolenaar,195,76,271,5,
2020-04-11 16:36:38,8832a3457831707286dd2d9252ba14a5f9fd4c60,Bram Moolenaar,10,3,13,2,
2020-04-11 16:01:41,81ea1dfb97af6622c9ad3efdbad317ec965ebaeb,Bram Moolenaar,54,14,68,8,
2020-04-11 15:09:31,004a6781b3cf15ca5dd632c38cc09bb3b253d1f8,Bram Moolenaar,311,95,406,11,
2020-04-10 20:10:56,d1caa941d876181aae0ebebc6ea954045bf0da24,Bram Moolenaar,187,88,275,24,
2020-04-09 19:33:22,7b293c730b07d1586688e622b8d9cbbb4a52379b,Bram Moolenaar,10,2,12,3,
2020-04-09 19:08:09,9c8bb7c0e251be2cca409055bd415266f57f013a,Bram Moolenaar,4,48,52,4,
2020-04-09 18:10:55,cab2767874dca019083aa371a1f3b45385dbd037,Bram Moolenaar,21,0,21,3,
2020-04-09 17:34:43,5da356e07359a59cf2d682908ba8592a72d5d9cd,Bram Moolenaar,38,13,51,5,
2020-04-09 16:42:11,4d23c52824dd2f4577eb980e7d91feed34052755,Bram Moolenaar,166,21,187,5,
2020-04-08 20:56:34,25d57009520f0e590920b9f953b1cbbb358e72a2,Bram Moolenaar,3,1,4,2,
2020-04-08 19:50:25,6a2c5a7dd5c9215cc030d5ea6e4616d782c091dd,Bram Moolenaar,175,167,342,36,
2020-04-08 18:03:52,7035fd9d909c49cf5105a53753c1772c193d05b8,Bram Moolenaar,6,2,8,4,
2020-04-08 17:48:56,476a613135bdc94e61c1dce8a9cbb4ab0b6dc2d1,Bram Moolenaar,357,160,517,6,
2020-04-08 09:31:48,a65c28813425dc1c04424ee18980d1733e982604,Bram Moolenaar,7,1,8,2,
2020-04-07 20:45:00,49cf7cc8d2df1509cbe23647166c6cc954d59513,Bram Moolenaar,28,5,33,4,
2020-04-07 20:05:08,0b76b42d0a09fb6f1ed79cfc153da4edd6154c89,Bram Moolenaar,58,2,60,4,
2020-04-07 18:53:39,ec5929d0fe7e90f953fa5b019486c0c4e5826d92,Bram Moolenaar,101,36,137,6,
2020-04-07 17:57:29,86b9a3e8cd24335195dbe377b98bed1ba291268d,Bram Moolenaar,5,1,6,2,
2020-04-06 21:49:50,40655d501649e0b73e12f940b56f462dee44e06c,Bram Moolenaar,5,4,9,2,
2020-04-06 20:56:28,c74fbfedfa2df384cca5f6763e2c9e5c0ca6d513,Bram Moolenaar,17,18,35,2,
2020-04-06 20:13:01,00d253e2b2f435a5386582c3f857008e7ac355c2,Bram Moolenaar,72,44,116,19,
2020-04-06 19:35:05,ee4e0c1e9a81cb5d96e0060203a9033c2f28588e,Bram Moolenaar,243,41,284,21,
2020-04-06 19:12:42,15352dc6ec43fd50cc3be4f4fd1ad74d5619da20,Bram Moolenaar,16,11,27,3,
2020-04-05 21:04:57,6c307dcd554a1ce14c4279a3c2ede29f972bdb23,Bram Moolenaar,3,1,4,2,
2020-04-05 20:14:54,8922860afb2cf9e89417c0c1417f1fb4458d3b44,Bram Moolenaar,24,3,27,3,
2020-04-05 19:42:12,5ba8d3578c835edcfb7e3b132e623c12e62f250b,Bram Moolenaar,10,1,11,2,
2020-04-05 19:38:23,4c68375057c25e99656bc996d3fa5c6b0b6a7e6a,Bram Moolenaar,88,29,117,13,
2020-04-05 18:21:03,f87a0400fd81862c33d6ad2291a56e178db7dddd,Bram Moolenaar,1047,1001,2048,14,
2020-04-05 17:09:05,b8ed3aa9e708ec0af4e9ee8921ad198f0e949c0d,Bram Moolenaar,9,6,15,2,
2020-04-05 16:56:05,bdff012f4416c75e65950a19688533c4def5abf6,Bram Moolenaar,13,12,25,10,
2020-04-05 16:20:45,5d905c2b9612314f6d8616560800665056050adc,Bram Moolenaar,16,7,23,2,
2020-04-05 15:08:17,5deeb3f1f9db4eabd36e99cbf857fe376eb37e10,Bram Moolenaar,733,459,1192,13,
2020-04-05 13:36:16,d7ffc0ba8ccb039dd19b255368302d9bfe0e010b,Bram Moolenaar,55,29,84,2,
2020-04-04 12:50:32,8d4ed11da635a1abe0ef2d795b4d48824c54d0e7,Bram Moolenaar,14,10,24,3,
2020-04-04 12:00:39,cde0ff39da2459b16007fef701ebaa449fb6fe9d,Bram Moolenaar,452,15,467,14,
2020-04-03 19:59:57,d77a8525d5438cae49f670eb473ef60d87ca5f54,Bram Moolenaar,247,115,362,9,
2020-04-03 16:43:35,5259275347667a90fb88d8ea74331f88ad68edfc,Bram Moolenaar,19,2,21,3,
2020-04-03 16:13:57,d1e9dc272355fe3ab112af5f04b0516b2e9a4fa6,Bram Moolenaar,3,1,4,2,
2020-04-03 10:56:17,01603a9970421272621f7c1ecdc560b522c92e61,Bram Moolenaar,45,10,55,2,
2020-04-02 20:57:36,3cca299520a4980fd1b124564bd67782ca977c15,Bram Moolenaar,31,0,31,2,
2020-04-02 20:33:21,585fea7b98b79f2c6d92fa8a2340e461aff805c8,Bram Moolenaar,70,31,101,3,
2020-04-02 19:13:25,e8c4abbbd711af8fd3ed85ea69e9ac3d63a0d879,Bram Moolenaar,104,32,136,16,
2020-04-02 17:12:08,2c869deeb7658b6b02e525ff9412fc4a0c968688,Bram Moolenaar,8,4,12,2,
2020-04-02 16:50:46,aeea72151c31d686bcbb7b06d895006d7363585c,Bram Moolenaar,176,141,317,34,
2020-04-02 16:34:35,f10806b25090879fdc1a86cc0da2f4f34fd21921,Bram Moolenaar,60,29,89,2,
2020-04-02 14:00:04,4227c789ffe667b74affab38a1b8bea27cd69b36,Bram Moolenaar,3,1,4,2,
2020-04-02 13:17:32,e5bae13da327235836b505ee47224b465713ad75,Bram Moolenaar,3,1,4,2,
2020-04-02 11:50:27,a4d4cf490e2974843c80598e6f40f83aae658fd3,Bram Moolenaar,43,1,44,2,
2020-04-01 21:05:18,80c34ca312506c2c65eef6b119e214f7e6f87eb9,Bram Moolenaar,67,20,87,3,
2020-04-01 20:36:49,ea94fbe83bca69eda4f03e92ecf581d0343c7b47,Bram Moolenaar,4,1,5,2,
2020-04-01 20:11:01,e69f6d044c420d41dced9ba96a3b90f25788e39a,Bram Moolenaar,80,11,91,10,
2020-04-01 19:17:24,a8c1770469504ae66c80bbdb03b6b31641215848,Bram Moolenaar,66,17,83,5,
2020-04-01 17:22:12,2da0f0c445da3c9b35b2a0cd595d10e81ad2a6f9,Bram Moolenaar,9,4,13,4,
2020-04-01 16:29:10,0afdcf8601792ee751984265b49fc2ca6f8ea858,Bram Moolenaar,8,0,8,2,
2020-04-01 14:34:17,25b70c780a7e6063544e7f93c368fe403076f34e,Bram Moolenaar,39,7,46,4,
2020-03-31 21:32:31,05afceeddc4afbbca60e4e6a729a50d33d4b19f7,Bram Moolenaar,36,23,59,3,
2020-03-31 21:13:10,bd5da371aafe5a2207065643502f4d1ff6b286c7,Bram Moolenaar,72,22,94,6,
2020-03-30 20:51:24,9be61bbb170ed3df0e408c8ac12516e772dc0b75,Bram Moolenaar,60,7,67,5,
2020-03-30 19:28:39,01b3862956260fdb5fb81b81a28f4749a92699c0,Bram Moolenaar,6,2,8,2,
2020-03-30 19:22:56,92dba36fc8742fdb51b16d9bb967ef184b4babc1,Bram Moolenaar,11,0,11,2,
2020-03-30 19:05:45,d25ec2cfa0c25c3b00b7f8963b8aea799df1f20a,Bram Moolenaar,14,2,16,3,
2020-03-30 17:32:53,ca68ae13114619df3e4c195b41ad0575516f5ff6,Bram Moolenaar,488,31,519,15,
2020-03-30 17:13:29,7d333a900d260b8e8caa0fb159c85023fc8795bd,Bram Moolenaar,37,32,69,3,
2020-03-29 19:38:15,0b37a2f379f36d097e7fa90a3e86da6a29ed2aaa,Bram Moolenaar,40,2,42,3,
2020-03-29 18:51:07,2027973b5be693577bea0731b50ea4904d19ea8b,Bram Moolenaar,3,75,78,7,
2020-03-29 18:08:45,5908fdf72fa1995735e38c46f254ddde81a87c1f,Bram Moolenaar,16,4,20,3,
2020-03-29 16:40:30,c58164c5cff9845f3bf7cfcd75ace43208829388,Bram Moolenaar,29,1,30,3,
2020-03-29 15:50:48,52ea92b19d2bc992dd4570add64c12d98eab9db2,Bram Moolenaar,7,3,10,2,
2020-03-29 14:18:58,bf54dbeb5ccd2cfb9cc0687fd71ac3b3eddce0da,Bram Moolenaar,9,2,11,2,
2020-03-29 14:06:29,0fff44152d06e6b662ad4bef172af07a041d2f3f,Bram Moolenaar,50,4,54,3,
2020-03-29 13:12:15,8601545338581c01e328cdc3a72c0b12d92c54cf,Bram Moolenaar,13,12,25,2,
2020-03-28 21:37:14,360bdbda817920657a2ec8bf329c96a749dd7224,Bram Moolenaar,2,2,4,2,
2020-03-28 21:06:23,a30590d3e78aed3f6039edc642fb7532c40ea54e,Bram Moolenaar,6,1,7,2,
2020-03-28 20:48:55,7b1b36b1cb744e87adfbef88b7ce26c863b0594a,Bram Moolenaar,3,1,4,2,
2020-03-28 20:38:06,ee619e5bc0992e818f2d9540b093b769b9c27651,Bram Moolenaar,15,2,17,6,
2020-03-28 19:44:41,7c003aa314337ce732e18c541fa93d71cafedf03,Bram Moolenaar,17,22,39,4,
2020-03-28 18:41:33,33fa29cf74ea314f89cfa58ec9ffc2d6781a59d4,Bram Moolenaar,61,7,68,6,
2020-03-28 17:06:31,09c569038c42dcbdaa5c9b35fc9d1afbe5072cb4,Bram Moolenaar,34,30,64,2,
2020-03-28 13:53:20,599c89c82fe3c85378e8077b4e589f0ee4218da2,Bram Moolenaar,54,6,60,3,
2020-03-27 19:59:54,495282b6e7e418d072a8ab53c9056b269dc308b7,Bram Moolenaar,0,2,2,1,
2020-03-27 19:58:37,14285cb801c5ba965fdb89c44e8c27d912edfe4b,Bram Moolenaar,25,15,40,7,
2020-03-27 19:52:45,2d9d409ad4fab1ae7ceaecc0ef0e9b511d868374,Bram Moolenaar,4,6,10,3,
2020-03-27 19:42:43,191acfdecabfbd2a74867e77004196fb3b4a8c14,Bram Moolenaar,614,320,934,12,
2020-03-27 19:24:14,37bb030cd9088ee66dc2d41c2d3602d1e5f4a7ef,Bram Moolenaar,10,4,14,3,
2020-03-27 18:41:02,9207d1f523c2e2fb1c8749ec6f84ab5ecc2c62f4,Bram Moolenaar,4,0,4,2,
2020-03-26 22:13:34,bd5e622bfa12bd80a5ce9406704205400e3faa6a,Bram Moolenaar,4,2,6,2,
2020-03-26 21:16:48,15c476023f3c5fb32eb1936c5eb5f0f5f413f3c7,Bram Moolenaar,308,214,522,5,
2020-03-26 21:09:52,bea9023d4260349c130faf447aa8d4cbadeffab2,Bram Moolenaar,5,0,5,2,
2020-03-26 20:11:58,26bde6e2eb307898ab7ed42bf8e7e2ccde979e02,Bram Moolenaar,4,1,5,2,
2020-03-26 19:51:43,72749f062f15c7147f512bc581695c25ad78fb4e,Bram Moolenaar,8,3,11,2,
2020-03-26 19:34:00,83d4790a04780328c9c7ad22d18f404a27c11601,Bram Moolenaar,194,32,226,8,
2020-03-26 15:50:57,3ed9efc2b15b624268bcce4e4d312fb35840a12b,Bram Moolenaar,22,10,32,3,
2020-03-26 15:27:38,7851b1ca992222880df1314684a790f293e11896,Bram Moolenaar,16,6,22,3,
2020-03-26 15:03:45,a9c3a30891edd7347d94298c48ea68bb5c165fd7,Bram Moolenaar,13,2,15,2,
2020-03-26 14:39:53,82e743c5b343847d88b958594ad3433213ef9405,Bram Moolenaar,8,0,8,2,
2020-03-26 13:11:58,7d941ee032c02a4b682201881eb5c1f1958f17ee,Bram Moolenaar,165,83,248,4,
2020-03-26 12:15:42,cf3f8bf4ddfbc0f5ce53f0c9270dc15567f4feea,Bram Moolenaar,8,3,11,3,
2020-03-25 21:23:46,0e05de46226eb4e5ea580beefa71831f92d613d3,Bram Moolenaar,190,1,191,26,
2020-03-25 20:27:22,bfcfd5784a2fe950d8e58d1d534bbbb4824524eb,Bram Moolenaar,11,6,17,2,
2020-03-25 20:13:46,a07e31af545b91925362854a48c42fee16dd8c28,Bram Moolenaar,27,0,27,2,
2020-03-25 19:17:00,f66ca9f1df535c8042292ce20f4260cafc877670,Bram Moolenaar,8,6,14,2,
2020-03-24 20:44:51,d36ef573b2fad620824495f5423cb649cde55e03,Bram Moolenaar,9,5,14,2,
2020-03-24 20:42:01,45fffdf10b7cb6e59794e76e9b8a2930fcb4b192,Bram Moolenaar,2462,2432,4894,17,
2020-03-24 19:35:19,71658f74ae64c366b2d35b82c0a2eadb1317f028,Bram Moolenaar,11,10,21,2,
2020-03-24 11:12:30,f3710ee22d0039cea2f970452b5faf56e89a6ab0,Bram Moolenaar,7,4,11,2,
2020-03-24 09:33:00,d06dbf3f42c8a8a3967905dd2f2a31077af15438,Bram Moolenaar,7,2,9,2,
2020-03-23 21:53:22,1082772f4c29bceebf5eb06f7e1f01bd143a2131,Bram Moolenaar,18,10,28,2,
2020-03-23 21:46:44,d7b7770f11c16cfac707b5048c61e722dcc903a6,Bram Moolenaar,4,1,5,2,
2020-03-23 21:17:11,0df541963d406edd69d3ebe8de3912eb87b05414,Bram Moolenaar,31,70,101,2,
2020-03-23 21:12:22,db99f9f29a248b84742b6779c3343123f72065e7,Bram Moolenaar,32,30,62,9,
2020-03-23 21:01:17,dbbb0ef729e392e313ccc63c247bff1b828a214d,Bram Moolenaar,5,1,6,2,
2020-03-23 20:45:29,a8bd3496380ceb32e544dfe39cb4d52e4943068c,Bram Moolenaar,5,0,5,2,
2020-03-23 19:54:32,bad8804cdd739a5a7321b8411ad7fd4f45741b54,Bram Moolenaar,34,7,41,6,
2020-03-23 18:28:44,ab505b1a4868b3e21356f95a275537551700c955,Bram Moolenaar,23,19,42,6,
2020-03-23 18:17:29,56ba21a156c723d92a1929e2c500be7295efb0a8,Bram Moolenaar,3,1,4,2,
2020-03-22 20:23:47,5080b0a0470511bae6176a704d4591d1caba0d07,Bram Moolenaar,110,14,124,3,
2020-03-22 19:13:39,c5a8fdc42dbd304598b2d73db754c7b97665b182,Bram Moolenaar,5,0,5,2,
2020-03-22 18:25:50,d5bc32df207eae408263ae6ab737771365d0bca1,Bram Moolenaar,12,2,14,2,
2020-03-22 15:17:14,7929651e05b081fe55e0e745725a7ad78c51be16,Bram Moolenaar,1008,312,1320,5,
2020-03-22 13:41:22,9b9be007e7d674f49fc2b650f840d08532b180ad,Bram Moolenaar,47,3,50,6,
2020-03-22 13:08:59,515545e11f523d14343b1e588dc0b9bd3d362bc2,Bram Moolenaar,856,343,1199,12,
2020-03-22 12:44:28,97acfc781bdb7fa2838dc6e0e7f9952ea61bb2fd,Bram Moolenaar,16,7,23,3,
2020-03-21 14:17:20,ce436de5a9b94886baf023b3d22193cc68d0e9d1,Bram Moolenaar,43,8,51,2,
2020-03-20 20:15:51,0f1563ffee4397f5b379517c41b7c9a977fd2e22,Bram Moolenaar,16,1,17,3,
2020-03-20 19:48:49,9645e2d9fc8a591f1db30383caccf71d40e0810c,Bram Moolenaar,28,13,41,4,
2020-03-20 18:37:47,f1ec378b014efb9897422c40369a6462163a512a,Bram Moolenaar,25,9,34,4,
2020-03-20 17:39:46,20431c9dbb592ebe0666bf042af7d2b373107372,Bram Moolenaar,177,35,212,9,
2020-03-20 17:20:51,8b633135106dda8605463b780573c45b00c22afe,Bram Moolenaar,228,53,281,18,
2020-03-20 17:12:59,98be7fecac80b30c5a323b67903eb1d0094007ea,Bram Moolenaar,26,27,53,3,
2020-03-19 19:37:11,ff78155aa1755aced96a3b343e81939c94aac721,Bram Moolenaar,104,53,157,15,
2020-03-19 19:33:33,95e59a355bea9d6234fead07d855880e822a8eaf,Bram Moolenaar,4,0,4,2,
2020-03-19 19:32:01,40d235e7305ce6ff696e8301c62a41f1f07f8aca,Bram Moolenaar,8,2,10,3,
2020-03-19 18:44:32,373a876d0cac5f8aff352e8ca42fdac88a1a7c3b,Bram Moolenaar,8,32,40,4,
2020-03-19 17:46:57,5e94a29ebbde10dd973d58f1adba9a2fc83877d1,Bram Moolenaar,118,49,167,7,
2020-03-19 16:13:40,37f471df6ee422beb4d08ee4ccda35f8279e3bb7,Bram Moolenaar,18,15,33,2,
2020-03-19 15:28:44,24e9b6fe4b5d09bcced1318c6c1b92d807e96ac7,Bram Moolenaar,3,4,7,2,
2020-03-19 15:22:44,3696839ef1165804159e28f50cb6113acc3d519d,Bram Moolenaar,4,1,5,2,
2020-03-19 14:05:28,b68df220c5278365792b8f94d8d6f34d329b7746,Bram Moolenaar,60,90,150,2,
2020-03-19 13:52:20,22da5596d00222c889b548daa2df5a289583a5fb,Bram Moolenaar,3,1,4,2,
2020-03-19 13:37:30,2d10cd478047df8ba144d4b0fcc46480993af57f,Bram Moolenaar,12,6,18,4,
2020-03-19 12:55:03,e32848780cc07c368ba2e088cdefdbb8c3b827c2,Bram Moolenaar,43,0,43,2,
2020-03-19 12:36:56,3fa5e1326290e181215f805db17793f42cf73079,Bram Moolenaar,7,4,11,2,
2020-03-19 12:08:45,18a2b87ca27c378a555b20f14a284d2ce3511427,Bram Moolenaar,6,1,7,3,
2020-03-19 11:38:34,a3a9c8ef697bbf6f640cde99710b6f534f29f77d,Bram Moolenaar,13,6,19,3,
2020-03-18 20:10:44,30d53e2c11e670845830bdfc29bf8c1615df61a8,Bram Moolenaar,6,4,10,4,
2020-03-18 18:32:26,8dfcce3a78ccb520cc9d09081f998091494c50bf,Bram Moolenaar,274,12,286,12,
2020-03-18 18:18:10,3cdcb090a664e182078f7cc0ca3e4e5a94bbb784,Bram Moolenaar,17,4,21,5,
2020-03-18 14:23:16,292b90d4fa11022661f449dd3efb73d5ac737313,Bram Moolenaar,29,4,33,7,
2020-03-17 19:57:09,a21df1db3ca619afdcb47931af042508a6bbc8e5,Bram Moolenaar,16,12,28,2,
2020-03-16 21:08:45,5715b3147bfc8ddfe905339f6fd224fd3a5a3ba1,Bram Moolenaar,9,2,11,2,
2020-03-16 20:25:24,24ebd83e030e1c6f9a6be1f06232756ba4d00a8c,Bram Moolenaar,197,14,211,5,
2020-03-16 20:08:31,a2cbdea9685f9592ee22bda7b58953d2bbaa4c47,Bram Moolenaar,4,0,4,2,
2020-03-16 19:27:38,7f009dfa064240d9024b76212535a35231912511,Bram Moolenaar,3,1,4,2,
2020-03-16 19:07:16,c0300633292ee648c7154a7828eb1c76637bd9af,Bram Moolenaar,9,6,15,2,
2020-03-16 19:04:41,56cb3378727783da2d246b9c5091784821666cfa,Bram Moolenaar,23,17,40,2,
2020-03-16 11:09:30,b2e1f8a28fab71c7ef38d39226967be8c3559590,Bram Moolenaar,8,3,11,2,
2020-03-15 19:33:40,ddbfe238a50dc846f2f722e9d870fc0dff5a2764,Bram Moolenaar,10,6,16,5,
2020-03-15 18:17:50,e4fc746d13f5b6a0b5c3a8efdff7de1454c3297d,Bram Moolenaar,3,1,4,2,
2020-03-15 17:27:43,833805a4867cf5f93b3ef91227d1f1a98f553dff,Bram Moolenaar,52,23,75,3,
2020-03-15 17:15:03,bb65a5690c24ccfce37e210316bf1d0964c91359,Bram Moolenaar,17,10,27,2,
2020-03-15 15:51:40,0bdbc10e8a74e7dd447cd975fb1445bbdcbb4f37,Bram Moolenaar,3,11,14,2,
2020-03-15 15:13:53,0eabd4dc8ff50658f0ea0e92c7918a42242f6b80,Bram Moolenaar,721,31,752,10,
2020-03-15 14:10:11,5e4d1eba9579ea6b876ad699d77742e657505d35,Bram Moolenaar,11,7,18,2,
2020-03-15 13:53:35,4f32f9c90e5710627467d74b415b3dc46fcc593a,Bram Moolenaar,3,1,4,2,
2020-03-15 13:19:26,353c351bd22e4dac4c3ae9cd7731032348f248c4,Bram Moolenaar,24,20,44,14,
2020-03-14 16:21:34,2573af3519ad062ddad647b97e32090f106f2ac1,Bram Moolenaar,30,1,31,3,
2020-03-14 14:28:08,193982650960f8411df51f3b3b0d44a75e1ac034,Bram Moolenaar,69,3,72,4,
2020-03-14 07:19:51,b17893aa940dc7d45421f875f5d90855880aad27,Bram Moolenaar,253,119,372,14,
2020-03-14 06:46:40,965fd8d4dc5e84f612d8fc1efeaa78bd17842c9b,Bram Moolenaar,4,1,5,2,
2020-03-13 20:36:40,346f18e5fe12e6aaba5a6a18f6d0deb55eb7a9e8,Bram Moolenaar,21,7,28,3,
2020-03-13 14:44:49,d47e6f0b4cc82e3ccdc4605bb1811861a5b2d115,Bram Moolenaar,21,4,25,2,
2020-03-13 13:55:23,fa5d8a191d0f2deacffebf62dced5c2198cc0880,Bram Moolenaar,3,1,4,2,
2020-03-13 13:34:38,8210693795d6d0d51bf5b70674d4539cdde0330b,Bram Moolenaar,29,21,50,2,
2020-03-12 18:15:45,8a677a37d03692db274c8b00cb20dbba9604505e,Bram Moolenaar,3,1,4,2,
2020-03-11 18:30:01,3a05ce63feae040cd817be289e84c2a7e653d59d,Bram Moolenaar,8,3,11,3,
2020-03-11 18:15:52,66b98854d86f641db036fd1e6cf20f7b8905344e,Bram Moolenaar,44,26,70,3,
2020-03-11 13:19:58,cee52204ca030ce7814844e4dab8b4ed897ba3cc,Bram Moolenaar,53,2,55,6,
2020-03-11 12:01:40,e49b4bb89505fad28cf89f0891aef3e2d397919e,Bram Moolenaar,13,0,13,3,
2020-03-10 06:48:13,1671f4488105ee12a6a8558ae351436c26ab55fc,Bram Moolenaar,442,50,492,18,
2020-03-09 18:25:27,5269bd2a724fdb8c16c9635ef744a670f1bc8bd5,Bram Moolenaar,63,7,70,6,
2020-03-09 15:40:41,3a2505cc183b3c5f4852ae8a945172582fbc650f,Bram Moolenaar,6,0,6,3,
